,feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
94,"(2, 4, 5, 6, 8, 9, 10, 11)",[0.76859466 0.75702363 0.74896365 0.76043686 0.77455211],0.7619141823895291,"('number_of_authors', 'number_unique_changes', 'purpose', 'experience', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.011469553152598524,0.008923702011139277,0.004461851005569639
95,"(2, 4, 6, 8, 11)",[0.77780257 0.74974779 0.74782031 0.76136315 0.77264309],0.7618753817220749,"('number_of_authors', 'number_unique_changes', 'experience', 'lines_of_code_added', 'line_of_code_old')",0.015364522344191939,0.011954120367104007,0.005977060183552003
96,"(0, 2, 4, 5, 6, 8, 9, 11)",[0.7727156  0.74588976 0.75411482 0.76355507 0.77226898],0.761708848078518,"('modified_subsystems', 'number_of_authors', 'number_unique_changes', 'purpose', 'experience', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.01340634518908247,0.01043059201471493,0.005215296007357465
97,"(4, 6, 8, 9)",[0.80182966 0.73639907 0.7591269  0.77921189 0.72952612],0.761218726281547,"('number_unique_changes', 'experience', 'lines_of_code_added', 'lines_of_code_deleted')",0.03447750333274181,0.026824668906978707,0.013412334453489353
98,"(2, 4, 5, 8, 9, 11)",[0.77310003 0.74217694 0.74993045 0.76023127 0.77648423],0.7603845834096685,"('number_of_authors', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.01687319776218546,0.013127921096965483,0.006563960548482742
99,"(0, 1, 2, 4, 5, 6, 8, 9, 11)",[0.80253737 0.73294305 0.75372963 0.72750451 0.78442976],0.7602288649958026,"('modified_subsystems', 'entropy', 'number_of_authors', 'number_unique_changes', 'purpose', 'experience', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.0373987974914528,0.02909753500841986,0.01454876750420993
100,"(0, 2, 4, 8, 9, 10)",[0.78641665 0.75298371 0.73661001 0.7500856  0.77354218],0.7599276275839711,"('modified_subsystems', 'number_of_authors', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.02281758198326022,0.01775285397123107,0.008876426985615535
101,"(0, 2, 4, 8, 10)",[0.78637232 0.75099049 0.73673841 0.75029959 0.773837  ],0.7596475620701812,"('modified_subsystems', 'number_of_authors', 'number_unique_changes', 'lines_of_code_added', 'files_churned')",0.023011457660221883,0.01790369583450121,0.008951847917250602
102,"(4, 5, 8, 9, 10, 11)",[0.79042065 0.75988047 0.74182691 0.76869249 0.73652407],0.7594689177886391,"('number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.024929078866135625,0.019395670280597115,0.009697835140298558
103,"(0, 1, 2, 4, 5, 7, 8, 11)",[0.80349729 0.74249794 0.7557901  0.72827031 0.76589223],0.7591895736567176,"('modified_subsystems', 'entropy', 'number_of_authors', 'number_unique_changes', 'purpose', 'rexp', 'lines_of_code_added', 'line_of_code_old')",0.03279012647997428,0.02551183238978797,0.012755916194893985
104,"(2, 4, 8, 9, 10)",[0.78345205 0.74759179 0.73698985 0.75048531 0.77587303],0.7588784062475189,"('number_of_authors', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.022772670483521936,0.01771791129864343,0.008858955649321714
105,"(2, 4, 8, 10)",[0.78369662 0.74673734 0.73712436 0.75058161 0.77614168],0.7588563205257994,"('number_of_authors', 'number_unique_changes', 'lines_of_code_added', 'files_churned')",0.023016704697979038,0.017907778208135387,0.008953889104067695
106,"(4, 5, 8, 10, 11)",[0.79171685 0.76124163 0.74082877 0.76859772 0.73157985],0.758792966482795,"('number_unique_changes', 'purpose', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.02726136378263041,0.0212102671810142,0.0106051335905071
107,"(0, 4, 6, 8, 9, 10, 11)",[0.79815047 0.75190609 0.75143988 0.74835682 0.74378144],0.7587269391481404,"('modified_subsystems', 'number_unique_changes', 'experience', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.025607610395324155,0.01992359086225197,0.009961795431125985
108,"(4, 8, 9, 11)",[0.79071948 0.74107563 0.74207606 0.76722815 0.75182858],0.7585855812919291,"('number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.023922307893981618,0.018612368260942414,0.009306184130471207
109,"(2, 4, 5, 6, 8, 9, 11)",[0.76805967 0.74361224 0.74801443 0.76032527 0.77115128],0.7582325792326916,"('number_of_authors', 'number_unique_changes', 'purpose', 'experience', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.013914529575735033,0.010825976732224492,0.005412988366112245
110,"(0, 1, 2, 4, 6, 7, 8, 9, 10)",[0.79662652 0.70717343 0.7449864  0.7631439  0.77877505],0.7581410583067892,"('modified_subsystems', 'entropy', 'number_of_authors', 'number_unique_changes', 'experience', 'rexp', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.03941744468873199,0.030668111107983058,0.015334055553991529
111,"(4, 5, 6, 8)",[0.8010822  0.74336156 0.75602702 0.77604934 0.71309928],0.7579238827763262,"('number_unique_changes', 'purpose', 'experience', 'lines_of_code_added')",0.03819748400338707,0.029718940248710583,0.01485947012435529
112,"(0, 1, 2, 4, 6, 7, 8)",[0.76349852 0.74186818 0.75121824 0.77153251 0.76119203],0.75786189671967,"('modified_subsystems', 'entropy', 'number_of_authors', 'number_unique_changes', 'experience', 'rexp', 'lines_of_code_added')",0.013228936049804416,0.010292561677185052,0.005146280838592526
113,"(0, 2, 4, 5, 8, 9, 10)",[0.77810752 0.75286448 0.73679649 0.7493519  0.77172707],0.7577694905614439,"('modified_subsystems', 'number_of_authors', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.019434949524599912,0.015121050999251021,0.00756052549962551
114,"(1, 2, 4, 6, 7, 8, 10)",[0.7833313  0.74352053 0.74666167 0.74808321 0.76550735],0.7574208112950804,"('entropy', 'number_of_authors', 'number_unique_changes', 'experience', 'rexp', 'lines_of_code_added', 'files_churned')",0.019347047222491837,0.015052660021880824,0.007526330010940412
115,"(1, 2, 4, 8, 10, 11)",[0.78455871 0.74305891 0.74339519 0.75118615 0.76390084],0.7572199592287283,"('entropy', 'number_of_authors', 'number_unique_changes', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.02007777516777658,0.015621191188542341,0.007810595594271171
116,"(1, 2, 4, 6, 8, 9, 10, 11)",[0.78846718 0.74161597 0.7427746  0.75044633 0.76243136],0.75714708866333,"('entropy', 'number_of_authors', 'number_unique_changes', 'experience', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.02227343444012956,0.017329488696194925,0.008664744348097463
117,"(4, 6, 8, 10, 11)",[0.79116047 0.75542784 0.74070649 0.7668934  0.73119266],0.7570761711073806,"('number_unique_changes', 'experience', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.026952870085454668,0.020970248604066658,0.010485124302033327
118,"(0, 1, 2, 8, 11)",[0.77040598 0.72497478 0.748875   0.7696677  0.77139991],0.757064672984183,"('modified_subsystems', 'entropy', 'number_of_authors', 'lines_of_code_added', 'line_of_code_old')",0.023271631416090014,0.018106119855524207,0.009053059927762105
119,"(0, 1, 2, 8, 9, 10, 11)",[0.77100669 0.72263459 0.74695821 0.77053285 0.77417646],0.7570617610646894,"('modified_subsystems', 'entropy', 'number_of_authors', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.02542249851360961,0.019779567529419024,0.009889783764709512
120,"(0, 1, 2, 4, 5, 7, 8, 9, 10)",[0.79184525 0.70176699 0.74458745 0.76282902 0.78387091],0.7569799238106383,"('modified_subsystems', 'entropy', 'number_of_authors', 'number_unique_changes', 'purpose', 'rexp', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.04134950798368112,0.032171321989993736,0.016085660994996868
121,"(1, 2, 4, 8, 9, 10, 11)",[0.78443643 0.74266913 0.74309407 0.75099202 0.76358909],0.7569561468003305,"('entropy', 'number_of_authors', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.020167263754436386,0.015690816349185083,0.007845408174592542
122,"(0, 1, 2, 4, 5, 7, 8, 9)",[0.80278347 0.73541775 0.74821161 0.73163003 0.76667277],0.7569431267373371,"('modified_subsystems', 'entropy', 'number_of_authors', 'number_unique_changes', 'purpose', 'rexp', 'lines_of_code_added', 'lines_of_code_deleted')",0.03339945031805636,0.02598590703654928,0.012992953518274638
123,"(0, 1, 2, 8, 10, 11)",[0.77113051 0.72279661 0.74744123 0.77008193 0.77263616],0.7568172873886396,"('modified_subsystems', 'entropy', 'number_of_authors', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.024898659605203852,0.019372003062149923,0.009686001531074961
124,"(0, 2, 4, 6, 8, 9, 10)",[0.78111186 0.75427838 0.73496072 0.75041576 0.76254836],0.7566630150375129,"('modified_subsystems', 'number_of_authors', 'number_unique_changes', 'experience', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.019476188115449385,0.015153136023942377,0.0075765680119711885
125,"(4, 5, 6, 8, 9)",[0.80176393 0.73472379 0.75626242 0.77630308 0.71410306],0.756631256640617,"('number_unique_changes', 'purpose', 'experience', 'lines_of_code_added', 'lines_of_code_deleted')",0.03945930853197499,0.03070068260027846,0.01535034130013923
126,"(0, 1, 2, 4, 7, 8, 11)",[0.76119654 0.74225796 0.75597811 0.73275809 0.79021533],0.7564812070126237,"('modified_subsystems', 'entropy', 'number_of_authors', 'number_unique_changes', 'rexp', 'lines_of_code_added', 'line_of_code_old')",0.025222934961595892,0.019624300306122586,0.009812150153061291
127,"(0, 1, 2, 8, 9, 11)",[0.77055272 0.72200024 0.74842866 0.76973801 0.77153616],0.7564511596983305,"('modified_subsystems', 'entropy', 'number_of_authors', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.024750963465240555,0.01925709044753517,0.009628545223767585
128,"(0, 2, 4, 5, 8, 10)",[0.77459188 0.75089419 0.73627067 0.75024762 0.7700051 ],0.7564018934954448,"('modified_subsystems', 'number_of_authors', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'files_churned')",0.018080151747984236,0.014066972302110733,0.0070334861510553655
129,"(0, 2, 4, 8)",[0.78566767 0.73617743 0.73642658 0.7497669  0.77365225],0.7563381666651637,"('modified_subsystems', 'number_of_authors', 'number_unique_changes', 'lines_of_code_added')",0.025745021694820357,0.02003050152157349,0.010015250760786744
130,"(0, 2, 4, 6, 8, 10)",[0.78105377 0.75143988 0.73508911 0.75058543 0.76269308],0.756172255433402,"('modified_subsystems', 'number_of_authors', 'number_unique_changes', 'experience', 'lines_of_code_added', 'files_churned')",0.019574587504938405,0.015229694091915508,0.007614847045957753
131,"(2, 4, 8)",[0.78047522 0.73971218 0.73610788 0.74996102 0.77459291],0.7561698427629453,"('number_of_authors', 'number_unique_changes', 'lines_of_code_added')",0.0232921330289187,0.0181220708068121,0.00906103540340605
132,"(1, 2, 4, 6, 8, 10, 11)",[0.78193727 0.74280823 0.74316896 0.75101342 0.76186173],0.7561579223674345,"('entropy', 'number_of_authors', 'number_unique_changes', 'experience', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.018806589323738458,0.014632165415519548,0.007316082707759774
133,"(2, 4, 5, 8, 9, 10)",[0.77581547 0.74757345 0.73712742 0.75010853 0.77014288],0.7561535500895239,"('number_of_authors', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.018665034546188605,0.014522030989504721,0.007261015494752361
134,"(0, 1, 2, 6, 8, 10, 11)",[0.76983736 0.7228333  0.7468772  0.77035554 0.770634  ],0.7561074784206752,"('modified_subsystems', 'entropy', 'number_of_authors', 'experience', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.02435214788738823,0.01894679837889009,0.009473399189445045
135,"(0, 1, 2, 4, 5, 6, 8)",[0.74352359 0.73821497 0.74581486 0.77420134 0.77845483],0.7560419184447007,"('modified_subsystems', 'entropy', 'number_of_authors', 'number_unique_changes', 'purpose', 'experience', 'lines_of_code_added')",0.021592921679105093,0.016800026648862758,0.008400013324431377
136,"(0, 2, 4, 7, 8, 10)",[0.77907126 0.75223014 0.73401608 0.74833542 0.76651728],0.7560340360281858,"('modified_subsystems', 'number_of_authors', 'number_unique_changes', 'rexp', 'lines_of_code_added', 'files_churned')",0.019904511678546073,0.015486386307590813,0.007743193153795407
137,"(0, 1, 2, 5, 8, 9, 10, 11)",[0.77097612 0.72471951 0.74581486 0.76954541 0.76822462],0.7558561076301749,"('modified_subsystems', 'entropy', 'number_of_authors', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.023272684769744836,0.018106939400453548,0.009053469700226774
138,"(2, 4, 6, 8, 9, 10)",[0.77814955 0.75039742 0.73519305 0.75090337 0.76407404],0.7557434862846173,"('number_of_authors', 'number_unique_changes', 'experience', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned')",0.018587967259901837,0.014462070022544604,0.007231035011272302
139,"(0, 1, 2, 6, 8, 9, 10, 11)",[0.76959433 0.7215906  0.74411054 0.77125585 0.77195184],0.7557006300434874,"('modified_subsystems', 'entropy', 'number_of_authors', 'experience', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.0256860544196024,0.019984622978141773,0.009992311489070886
140,"(1, 2, 4, 5, 8, 10, 11)",[0.78141604 0.74429091 0.74243832 0.7519336  0.75836468],0.7556887096479766,"('entropy', 'number_of_authors', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.01807321571479299,0.014061575832648094,0.007030787916324048
141,"(2, 4, 8, 9)",[0.78226438 0.73395417 0.73655727 0.75040277 0.77518024],0.7556717670710729,"('number_of_authors', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted')",0.025398905649338683,0.019761211479489105,0.009880605739744551
142,"(4, 5, 8, 9, 11)",[0.78884091 0.74884519 0.73954862 0.76828972 0.73241967],0.755588822451867,"('number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.026381911924300137,0.020526023757363124,0.010263011878681562
143,"(0, 1, 2, 5, 8, 11)",[0.77044878 0.72710403 0.7473648  0.76793968 0.76499237],0.7555699334635193,"('modified_subsystems', 'entropy', 'number_of_authors', 'purpose', 'lines_of_code_added', 'line_of_code_old')",0.021047437092404135,0.016375621108505153,0.008187810554252576
144,"(2, 4, 6, 8, 10)",[0.77830699 0.74850968 0.73533979 0.75103329 0.76424031],0.7554860123395889,"('number_of_authors', 'number_unique_changes', 'experience', 'lines_of_code_added', 'files_churned')",0.018818001466223637,0.01464104445008101,0.007320522225040504
145,"(0, 1, 2, 5, 6, 8, 9, 10, 11)",[0.76836691 0.72358992 0.74624897 0.77042279 0.76870188],0.7554660951621448,"('modified_subsystems', 'entropy', 'number_of_authors', 'purpose', 'experience', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.023463974592886634,0.018255769381601877,0.009127884690800937
146,"(0, 1, 2, 5, 8, 10, 11)",[0.77113051 0.72469353 0.74615726 0.76860231 0.76634716],0.7553861515354987,"('modified_subsystems', 'entropy', 'number_of_authors', 'purpose', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.02277472271758741,0.017719508006467505,0.008859754003233753
147,"(0, 2, 4, 8, 9)",[0.78640901 0.73042707 0.73646633 0.74998242 0.77323119],0.7553032036172902,"('modified_subsystems', 'number_of_authors', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted')",0.027512096753839827,0.021405345950838244,0.010702672975419122
148,"(1, 2, 4, 5, 8, 9, 10, 11)",[0.78069304 0.7437009  0.74253615 0.75101495 0.758504  ],0.7552898074680178,"('entropy', 'number_of_authors', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.017910226194013584,0.013934764448192003,0.006967382224096001
149,"(1, 2, 4, 8, 10)",[0.78304775 0.74157623 0.74240087 0.7480022  0.76141603],0.7552886176278018,"('entropy', 'number_of_authors', 'number_unique_changes', 'lines_of_code_added', 'files_churned')",0.020038424520242296,0.01559057504788984,0.00779528752394492
150,"(0, 1, 2, 4, 5, 6, 7, 8, 11)",[0.74593409 0.74215096 0.72547308 0.77770322 0.78483004],0.7552182784969481,"('modified_subsystems', 'entropy', 'number_of_authors', 'number_unique_changes', 'purpose', 'experience', 'rexp', 'lines_of_code_added', 'line_of_code_old')",0.02887849838426935,0.02246845284046676,0.01123422642023338
151,"(0, 1, 2, 4, 5, 7, 8, 9, 10, 11)",[0.73248754 0.74132096 0.75042188 0.76499801 0.78664054],0.7551737859506044,"('modified_subsystems', 'entropy', 'number_of_authors', 'number_unique_changes', 'purpose', 'rexp', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.024493603805285962,0.019056855888736984,0.00952842794436849
152,"(2, 4, 5, 8, 10)",[0.77157684 0.74676791 0.73649919 0.7505732  0.77038998],0.7551614234887655,"('number_of_authors', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'files_churned')",0.01763386040925793,0.01371974247859806,0.00685987123929903
153,"(0, 1, 2, 4, 7, 8, 10)",[0.80390083 0.70815016 0.74645532 0.73382196 0.78305804],0.7550772615376562,"('modified_subsystems', 'entropy', 'number_of_authors', 'number_unique_changes', 'rexp', 'lines_of_code_added', 'files_churned')",0.04413226746303783,0.034336403404418875,0.017168201702209437
